"ID","NAME","ADD_TIME","SOURCE_TABLE"
"1299248","镜子","20:40:43","movie_chinese"
"1870681","冲浪企鹅","20:40:44","movie_chinese"
"4301274","灵魂冲浪人","20:40:44","movie_chinese"
"11531725","悬赏","20:40:44","movie_chinese"
"1305686","惩罚者","20:40:45","movie_chinese"
"26276498","大同","20:40:45","movie_chinese"
"1308822","猪头逛大街","20:40:46","movie_chinese"
"3804436","街角的小王子","20:40:46","movie_chinese"
"1482022","霍金传","20:40:46","movie_chinese"
"1472510","与女人们的对话","20:40:46","movie_chinese"
"26605946","毒。诫","20:40:47","movie_chinese"
"1389980","谁都有秘密","20:40:47","movie_chinese"
"1304602","最终幻想：灵魂深处","20:40:47","movie_chinese"
"2030563","吓死鬼","20:40:47","movie_chinese"
"10467779","大野狼和小绵羊的爱情","20:40:47","movie_chinese"
"6383567","猫：看见死亡的双眼","20:40:48","movie_chinese"
"1395445","花木兰2","20:40:48","movie_chinese"
"1914682","恋爱学分","20:40:49","movie_chinese"
"1900172","妹妹恋人","20:40:49","movie_chinese"
"21977761","暗夜逐仇","20:40:49","movie_chinese"
"21767183","0.5毫米","20:40:49","movie_chinese"
"3026555","丛林有情狼","20:40:50","movie_chinese"
"1293694","席德与南茜","20:40:50","movie_chinese"
"1900161","大奥","20:40:50","movie_chinese"
"2362662","寻找伴郎","20:40:50","movie_chinese"
"26920269","重返·狼群","20:40:50","movie_chinese"
"3543262","夏威夷男孩","20:40:50","movie_chinese"
"1294434","三轮车夫","20:40:51","movie_chinese"
"2998395","新猛鬼街","20:40:51","movie_chinese"
"25772639","小飞侠：幻梦启航","20:40:51","movie_chinese"
"3369765","空之境界 第六章 忘却录音","20:40:51","movie_chinese"
"6037517","罗马浴场","20:40:51","movie_chinese"
"7065238","魔发精灵","20:40:52","movie_chinese"
"6858739","爱的面包魂","20:40:52","movie_chinese"
"1305010","埃及艳后的任务","20:40:53","movie_chinese"
"4861408","恋爱操作团","20:40:53","movie_chinese"
"4921358","梵高：画语人生","20:40:53","movie_chinese"
"5323911","食人鱼3DD","20:40:53","movie_chinese"
"26421030","百团大战","20:40:53","movie_chinese"
"1303717","夏日福星","20:40:54","movie_chinese"
"25931618","铜牌巨星","20:40:54","movie_chinese"
"19955769","失常","20:40:54","movie_chinese"
"24743709","北京纽约","20:40:55","movie_chinese"
"1871836","三十极夜","20:40:55","movie_chinese"
"20254219","超级经纪人","20:40:55","movie_chinese"
"3660508","海瑟","20:40:55","movie_chinese"
"6080756","公司职员","20:40:56","movie_chinese"
"1434272","三毛流浪记","20:40:56","movie_chinese"
"2148618","缘，妙不可言","20:40:56","movie_chinese"
"6890469","双城计中计","20:40:57","movie_chinese"
"20415220","夏日之王","20:40:57","movie_chinese"
"3632506","台北飘雪","20:40:57","movie_chinese"
"24753811","熊出没之夺宝熊兵","20:40:57","movie_chinese"
"1307561","青少年哪吒","20:40:58","movie_chinese"
"1304920","切腹","20:40:58","movie_chinese"
"1293442","异种","20:40:58","movie_chinese"
"5966609","松林外","20:40:59","movie_chinese"
"24708811","8号房间","20:40:59","movie_chinese"
"1297203","着魔","20:40:59","movie_chinese"
"3432861","黑色弥撒","20:41:00","movie_chinese"
"26616436","我们的世界","20:41:00","movie_chinese"
"1301381","赌神3之少年赌神","20:41:00","movie_chinese"
"1298207","红色恋人","20:41:00","movie_chinese"
"1422306","死路","20:41:00","movie_chinese"
"20389706","小小的家","20:41:01","movie_chinese"
"1778999","鬼域","20:41:01","movie_chinese"
"1302210","神女","20:41:01","movie_chinese"
"5294432","魔法老师","20:41:01","movie_chinese"
"4120583","幻影追凶","20:41:02","movie_chinese"
"26297388","这时对那时错","20:41:02","movie_chinese"
"10759926","全城高考","20:41:02","movie_chinese"
"1304132","新乌龙院2无敌反斗星","20:41:03","movie_chinese"
"25821461","旅行终点","20:41:03","movie_chinese"
"1293133","惊声尖叫3","20:41:04","movie_chinese"
"1441863","人参果","20:41:04","movie_chinese"
"24525283","利维坦","20:41:04","movie_chinese"
"3072888","爸爸的好儿子","20:41:04","movie_chinese"
"25755608","新女友","20:41:05","movie_chinese"
"7052437","春假","20:41:05","movie_chinese"
"1449845","冥王星早餐","20:41:05","movie_chinese"
"5151357","梅子鸡之味","20:41:06","movie_chinese"
"4902100","动物总动员","20:41:06","movie_chinese"
"24321138","世界奇妙物语 2013年春之特别篇","20:41:06","movie_chinese"
"10792322","无处可逃","20:41:06","movie_chinese"
"5913837","想起了你","20:41:06","movie_chinese"
"1986567","身后事","20:41:07","movie_chinese"
"1306449","怒火青春","20:41:07","movie_chinese"
"1306795","西蒙妮","20:41:07","movie_chinese"
"1297611","进化危机","20:41:08","movie_chinese"
"2416910","伤","20:41:08","movie_chinese"
"1918027","太阳之歌","20:41:08","movie_chinese"
"21320289","某人的目光","20:41:08","movie_chinese"
"3239700","紧急救命 新春特别篇","20:41:08","movie_chinese"
"25785124","盲视","20:41:08","movie_chinese"
"24973419","渴望","20:41:09","movie_chinese"
"4074744","匿名者","20:41:09","movie_chinese"
"1418076","天堂回信","20:41:09","movie_chinese"
"10466617","双重人格","20:41:10","movie_chinese"
"1293732","福星高照","20:41:10","movie_chinese"
"26147991","明月守护者","20:41:10","movie_chinese"
"2910660","爱情无限谱","20:41:10","movie_chinese"
"2974280","所有美好的东西","20:41:11","movie_chinese"
"1898357","工厂女孩","20:41:11","movie_chinese"
"1301711","不死劫","20:41:11","movie_chinese"
"1401137","长腿叔叔","20:41:11","movie_chinese"
"1865012","五路追杀令","20:41:12","movie_chinese"
"1294713","O记三合会档案","20:41:12","movie_chinese"
"26611076","溺水小刀","20:41:12","movie_chinese"
"26652816","高跟鞋先生","20:41:13","movie_chinese"
"26263437","神探驾到","20:41:13","movie_chinese"
"1293823","妙想天开","20:41:13","movie_chinese"
"6875420","亲密治疗","20:41:14","movie_chinese"
"3025450","纯情漫画","20:41:14","movie_chinese"
"5336877","11度青春之《李雷和韩梅梅》","20:41:14","movie_chinese"
"1920620","光荣的愤怒","20:41:14","movie_chinese"
"1300392","德州电锯杀人狂","20:41:14","movie_chinese"
"26345736","女汉子真爱公式","20:41:15","movie_chinese"
"1870801","灰姑娘","20:41:15","movie_chinese"
"1316511","我的1919","20:41:15","movie_chinese"
"1292864","初吻2","20:41:16","movie_chinese"
"26728787","我们的精神角落","20:41:16","movie_chinese"
"3007780","吉诺密欧与朱丽叶","20:41:16","movie_chinese"
"23780577","负重前行","20:41:16","movie_chinese"
"1305837","新碧血剑","20:41:17","movie_chinese"
"1298114","小亲亲","20:41:17","movie_chinese"
"3062897","葫芦兄弟","20:41:17","movie_chinese"
"1292276","双面情人","20:41:17","movie_chinese"
"6719716","僵尸胡安","20:41:17","movie_chinese"
"3213250","贱女孩2","20:41:18","movie_chinese"
"5985888","少年菀得","20:41:18","movie_chinese"
"24718965","正义联盟：闪点悖论","20:41:18","movie_chinese"
"26304167","出租车","20:41:18","movie_chinese"
"5279575","世界奇妙物语 2010秋之特别篇","20:41:18","movie_chinese"
"3014557","最后的维加斯","20:41:18","movie_chinese"
"1304607","人面兽心","20:41:19","movie_chinese"
"1309065","魔力女战士","20:41:19","movie_chinese"
"3072779","监狱生活","20:41:19","movie_chinese"
"24532100","邻居同居LDK","20:41:19","movie_chinese"
"1308228","鲁冰花","20:41:19","movie_chinese"
"2361528","错爱","20:41:20","movie_chinese"
"1293863","钢铁巨人","20:41:20","movie_chinese"
"1431948","假如我是武松","20:41:20","movie_chinese"
"1295451","第三人","20:41:21","movie_chinese"
"1301895","奥兰多","20:41:21","movie_chinese"
"23767433","年鉴计划","20:41:21","movie_chinese"
"1305791","王子与公主","20:41:21","movie_chinese"
"5975197","无价之宝","20:41:22","movie_chinese"
"10777780","遗忘","20:41:22","movie_chinese"
"4728881","青少年","20:41:22","movie_chinese"
"2058751","凯撒万岁","20:41:22","movie_chinese"
"26907450","麻烦家族","20:41:22","movie_chinese"
"1417042","食物","20:41:22","movie_chinese"
"3899162","洗衣日","20:41:22","movie_chinese"
"26263919","谋杀似水年华","20:41:23","movie_chinese"
"1477206","特务风云","20:41:23","movie_chinese"
"1307265","晚春","20:41:23","movie_chinese"
"1302176","白头神探","20:41:23","movie_chinese"
"1308830","见习黑玫瑰","20:41:25","movie_chinese"
"1917160","樱桃小丸子 真人版1","20:41:25","movie_chinese"
"5919334","痛症","20:41:26","movie_chinese"
"1759975","开心鬼上错身","20:41:27","movie_chinese"
"1464449","穿越时空的思念","20:41:29","movie_chinese"
"1316565","世界上最疼我的那个人去了","20:41:29","movie_chinese"
"26340301","被操纵的城市","20:41:30","movie_chinese"
"26729868","机器之血","20:41:30","movie_chinese"
"1293834","超级无敌掌门狗：引鹅入室","20:41:30","movie_chinese"
"3170961","双龙出手","20:41:30","movie_chinese"
"26751899","愚行录","20:41:30","movie_chinese"
"1310179","幻想曲","20:41:31","movie_chinese"
"2134285","狗狗旅馆","20:41:31","movie_chinese"
"10733357","两个月亮","20:41:31","movie_chinese"
"1883634","骄傲的将军","20:41:31","movie_chinese"
"1304977","贱精先生","20:41:32","movie_chinese"
"1307146","女高怪谈2：交换日记","20:41:32","movie_chinese"
"1981642","亚瑟和他的迷你王国2","20:41:32","movie_chinese"
"6861573","十二星座离奇事件","20:41:32","movie_chinese"
"1296579","枕边书","20:41:33","movie_chinese"
"6753589","理查二世","20:41:33","movie_chinese"
"1475197","火影忍者剧场版：大活剧！雪姬忍法帖！","20:41:33","movie_chinese"
"26797419","二代妖精之今生有幸","20:41:33","movie_chinese"
"2301772","侠盗石川","20:41:33","movie_chinese"
"11525705","同窗","20:41:33","movie_chinese"
"1906298","企鹅帮圣诞恶搞历险记","20:41:33","movie_chinese"
"4073872","算命","20:41:34","movie_chinese"
"1292468","破浪","20:41:34","movie_chinese"
"2973851","人类消失后的世界","20:41:34","movie_chinese"
"25752451","哈布洛先生","20:41:34","movie_chinese"
"6128025","你是下一个","20:41:34","movie_chinese"
"2357302","爱犬的奇迹","20:41:34","movie_chinese"
"3202170","ASIENCE ～头发是女人的生命","20:41:34","movie_chinese"
"10810336","恐怖故事","20:41:34","movie_chinese"
"4074733","禁运品","20:41:35","movie_chinese"
"1962319","爱我生活","20:41:35","movie_chinese"
"2998340","仪式","20:41:35","movie_chinese"
"3829499","芳心终结者","20:41:35","movie_chinese"
"24284844","大空港2013","20:41:35","movie_chinese"
"1300077","鬼娃回魂","20:41:36","movie_chinese"
"1293828","007之金手指","20:41:36","movie_chinese"
"1815485","济公斗蟋蟀","20:41:36","movie_chinese"
"26311828","女主角失格","20:41:37","movie_chinese"
"1300183","古惑仔激情篇之洪兴大飞哥","20:41:37","movie_chinese"
"1299103","冬冬的假期","20:41:37","movie_chinese"
"2372586","关于史蒂夫的一切","20:41:37","movie_chinese"
"1299282","精装追女仔","20:41:37","movie_chinese"
"26605967","狼少女与黑王子","20:41:37","movie_chinese"
"1293925","橡皮头","20:41:37","movie_chinese"
"1499669","蚁蛉","20:41:38","movie_chinese"
"1309193","变相怪杰2：面具之子","20:41:38","movie_chinese"
"6861618","真人版 乱马1/2","20:41:38","movie_chinese"
"4291272","复仇者之死","20:41:38","movie_chinese"
"4102971","归途列车","20:41:38","movie_chinese"
"3158449","希区柯克","20:41:38","movie_chinese"
"5044748","神奇","20:41:39","movie_chinese"
"1437128","转轮手枪","20:41:39","movie_chinese"
"1303769","龙在江湖","20:41:40","movie_chinese"
"1292228","不准掉头","20:41:40","movie_chinese"
"3231686","巴黎谍影","20:41:40","movie_chinese"
"1482316","有顶天酒店","20:41:40","movie_chinese"
"1870128","攻壳机动队SSS","20:41:40","movie_chinese"
"6717575","开心魔法","20:41:40","movie_chinese"
"1294000","我的左脚","20:41:40","movie_chinese"
"24851526","我的男友和狗","20:41:40","movie_chinese"
"1807495","夏日时光机","20:41:41","movie_chinese"
"2229243","幸福","20:41:41","movie_chinese"
"1294438","假面","20:41:41","movie_chinese"
"1297683","野兽刑警","20:41:41","movie_chinese"
"20440456","轻轻摇晃","20:41:41","movie_chinese"
"1308366","国王与小鸟","20:41:41","movie_chinese"
"6013501","大而不倒","20:41:41","movie_chinese"
"1461124","奥罗拉公主","20:41:41","movie_chinese"
"26353881","索尔之子","20:41:42","movie_chinese"
"10830069","测谎仪","20:41:42","movie_chinese"
"26012321","我的新野蛮女友","20:41:42","movie_chinese"
"5325354","骨碎龙传说","20:41:43","movie_chinese"
"1400240","去年在马里昂巴德","20:41:43","movie_chinese"
"1296835","青春年少","20:41:43","movie_chinese"
"19976774","锡尔斯玛利亚","20:41:43","movie_chinese"
"1427034","尼罗河上的惨案","20:41:43","movie_chinese"
"3683521","在某处","20:41:44","movie_chinese"
"25969201","投靠女与出走男","20:41:44","movie_chinese"
"1550445","情不自禁","20:41:44","movie_chinese"
"1773614","多罗罗","20:41:44","movie_chinese"
"10543692","鲁邦三世","20:41:44","movie_chinese"
"1310166","咖啡时光","20:41:44","movie_chinese"
"1938923","疯狂的兔子","20:41:44","movie_chinese"
"1308842","老妇杀手","20:41:45","movie_chinese"
"1298728","贴身情人","20:41:45","movie_chinese"
"26787124","青禾男高","20:41:45","movie_chinese"
"24873473","疯狂72小时","20:41:45","movie_chinese"
"1307819","梦精记","20:41:45","movie_chinese"
"1306454","烈焰焚币","20:41:45","movie_chinese"
"23043659","史努比：花生大电影","20:41:45","movie_chinese"
"6788517","无人生还","20:41:46","movie_chinese"
"1293156","处女泉","20:41:46","movie_chinese"
"1307474","极地恋人","20:41:46","movie_chinese"
"25823035","夜间飞行","20:41:47","movie_chinese"
"1482102","咒怨2(美版)","20:41:47","movie_chinese"
"20497633","夺命地铁","20:41:47","movie_chinese"
"1300075","小姐与流浪汉","20:41:47","movie_chinese"
"26385746","荡寇风云","20:41:47","movie_chinese"
"6120832","我的小公主","20:41:47","movie_chinese"
"3711718","女高怪谈5：结伴自杀","20:41:48","movie_chinese"
"25938113","火影忍者剧场版：终章","20:41:48","movie_chinese"
"1461348","来电惊魂","20:41:48","movie_chinese"
"5361544","兵临城下之决战要塞","20:41:48","movie_chinese"
"1303156","悭钱家族","20:41:48","movie_chinese"
"1863770","拜见罗宾逊一家","20:41:48","movie_chinese"
"6778650","嫁个100分男人","20:41:49","movie_chinese"
"2042186","鸭子和野鸭子的投币式自动存放柜","20:41:49","movie_chinese"
"1309179","复制娇妻","20:41:49","movie_chinese"
"2170915","跨国银行","20:41:49","movie_chinese"
"24522915","盂兰神功","20:41:49","movie_chinese"
"4291275","到阜阳六百里","20:41:50","movie_chinese"
"23712691","优雅的谎言","20:41:51","movie_chinese"
"26954003","大世界","20:41:51","movie_chinese"
"3569915","二流警探","20:41:51","movie_chinese"
"19975104","SPEC：结 前篇","20:41:51","movie_chinese"
"1431944","过猴山","20:41:51","movie_chinese"
"19955790","地狱为何恶劣","20:41:52","movie_chinese"
"26850326","欢乐喜剧人","20:41:52","movie_chinese"
"7065211","怒海救援","20:41:52","movie_chinese"
"2359499","变相黑侠","20:41:52","movie_chinese"
"3194100","厨房","20:41:52","movie_chinese"
"1464451","天下霸道之剑","20:41:52","movie_chinese"
"1428108","异教徒","20:41:52","movie_chinese"
"26425088","一切都好","20:41:52","movie_chinese"
"1303577","雨月物语","20:41:53","movie_chinese"
"24860289","西葫芦的生活","20:41:53","movie_chinese"
"1889053","芭萨提的颜色","20:41:53","movie_chinese"
"26611458","分手再说我爱你","20:41:53","movie_chinese"
"4881217","被拒人生","20:41:54","movie_chinese"
"26718282","独自在夜晚的海边","20:41:54","movie_chinese"
"21356379","寻找薇薇安·迈尔","20:41:54","movie_chinese"
"2990737","人生访客","20:41:55","movie_chinese"
"3660583","怎么又是你","20:41:55","movie_chinese"
"5152333","艾玛好色","20:41:55","movie_chinese"
"1871800","惩罚者2：战争特区","20:41:55","movie_chinese"
"26304310","美国行动","20:41:55","movie_chinese"
"10792320","谍影特工","20:41:55","movie_chinese"
"1788602","蜜糖与调味：风味绝佳","20:41:55","movie_chinese"
"10561880","扎职","20:41:55","movie_chinese"
"3006769","大眼睛","20:41:56","movie_chinese"
"3047989","风云决","20:41:56","movie_chinese"
"1891157","神偷艳贼","20:41:56","movie_chinese"
"25798854","真幌站前狂想曲","20:41:56","movie_chinese"
"1303333","你妈妈也一样","20:41:56","movie_chinese"
"3002065","一公升的眼泪追忆篇","20:41:56","movie_chinese"
"4905032","生活大爆炸：试播集","20:41:56","movie_chinese"
"26375689","橘色奇迹","20:41:56","movie_chinese"
"1951105","一球成名2：梦想成真","20:41:57","movie_chinese"
"1310167","北京杂种","20:41:57","movie_chinese"
"1461981","鸡毛信","20:41:58","movie_chinese"
"1888671","鸡犬不宁","20:41:58","movie_chinese"
"26425081","合约男女","20:41:58","movie_chinese"
"3006123","星河战队3：掠夺者","20:41:58","movie_chinese"
"26985857","巨额来电","20:41:58","movie_chinese"
"3014302","爱情公寓","20:41:58","movie_chinese"
"5948612","小胖妞2","20:41:59","movie_chinese"
"1308035","顺流逆流","20:41:59","movie_chinese"
"1305553","真情假爱","20:41:59","movie_chinese"
"25758898","极品基老伴：2013圣诞特辑","20:41:59","movie_chinese"
"25785807","死亡之雪2","20:41:59","movie_chinese"
"11577177","实习大叔","20:41:59","movie_chinese"
"26582438","哥","20:42:00","movie_chinese"
"1419976","四兄弟","20:42:00","movie_chinese"
"1309032","鬼哭神嚎","20:42:00","movie_chinese"
"1294827","蜘蛛巢城","20:42:00","movie_chinese"
"1293271","甜蜜的生活","20:42:00","movie_chinese"
"1308010","谈谈情跳跳舞","20:42:01","movie_chinese"
"2310051","少年不戴花","20:42:01","movie_chinese"
"25788954","鞋匠人生","20:42:01","movie_chinese"
"1298299","危险性游戏","20:42:01","movie_chinese"
"5364976","温柔杀戮","20:42:01","movie_chinese"
"1789492","绷带","20:42:01","movie_chinese"
"24875658","我的青春期","20:42:02","movie_chinese"
"1307507","黄飞鸿之五：龙城歼霸","20:42:02","movie_chinese"
"5318758","杀手乔","20:42:02","movie_chinese"
"2367243","独奏者","20:42:02","movie_chinese"
"2042181","律政英雄","20:42:02","movie_chinese"
"26252157","龙三和他的七人党","20:42:02","movie_chinese"
"1304114","美国甜心","20:42:02","movie_chinese"
"1463961","芳香之旅","20:42:02","movie_chinese"
"1905790","迈克尔·克莱顿","20:42:03","movie_chinese"
"3006775","前女友们的幽灵","20:42:03","movie_chinese"
"4043647","超级英雄","20:42:03","movie_chinese"
"3732505","电锯女仆","20:42:03","movie_chinese"
"3005365","蓝调传奇","20:42:03","movie_chinese"
"1920798","女人们","20:42:03","movie_chinese"
"25861695","海月姬","20:42:04","movie_chinese"
"2132477","狼人","20:42:04","movie_chinese"
"4881274","痴情男孩","20:42:05","movie_chinese"
"2979528","2012世界末日","20:42:05","movie_chinese"
"1307840","菊花香","20:42:05","movie_chinese"
"1433156","小曼哈顿","20:42:05","movie_chinese"
"1308754","天空上尉与明日世界","20:42:05","movie_chinese"
"4838667","双面劳伦斯","20:42:06","movie_chinese"
"26789753","世界奇妙物语 2016年春之特别篇","20:42:06","movie_chinese"
"6431054","夺命追踪","20:42:06","movie_chinese"
"26723165","神偷联盟","20:42:06","movie_chinese"
"1401966","九人禁闭室","20:42:06","movie_chinese"
"1428378","镜子面具","20:42:06","movie_chinese"
"26384515","这里的黎明静悄悄","20:42:07","movie_chinese"
"26328479","我们都是超能力者！电影版","20:42:07","movie_chinese"
"6147308","我在路上最爱你","20:42:07","movie_chinese"
"2240990","听风的歌","20:42:07","movie_chinese"
"1300193","性爱狂想曲","20:42:07","movie_chinese"
"1303066","莫斯科不相信眼泪","20:42:08","movie_chinese"
"10521712","她爱上了我的谎","20:42:08","movie_chinese"
"6558262","幻影车神：魔盗激情","20:42:08","movie_chinese"
"1865108","黑白道","20:42:09","movie_chinese"
"3179741","皇室风流史","20:42:09","movie_chinese"
"1309028","特工佳丽2：武力巾帼","20:42:09","movie_chinese"
"26761325","牡丹花下","20:42:09","movie_chinese"
"3055049","动物园看守","20:42:09","movie_chinese"
"1295157","神偷谍影","20:42:09","movie_chinese"
"3285088","冷冻","20:42:10","movie_chinese"
"3818565","梦宅诡影","20:42:10","movie_chinese"
"3781860","兄弟情人","20:42:10","movie_chinese"
"2271640","天下第二","20:42:10","movie_chinese"
"1304406","天堂的颜色","20:42:10","movie_chinese"
"1296147","呼喊与细语","20:42:11","movie_chinese"
"1385567","富贵再逼人","20:42:11","movie_chinese"
"1464452","红莲之蓬莱岛","20:42:11","movie_chinese"
"2042279","51号星球","20:42:11","movie_chinese"
"2028640","末日侵袭","20:42:12","movie_chinese"
"6534064","爆笑角斗士","20:42:12","movie_chinese"
"1303017","喜马拉雅","20:42:13","movie_chinese"
"25884741","美国甜心","20:42:13","movie_chinese"
"1482709","董存瑞","20:42:13","movie_chinese"
"26336727","印度的女儿","20:42:13","movie_chinese"
"1306544","女高怪谈1：死亡教室","20:42:13","movie_chinese"
"1907467","卡珊德拉之梦","20:42:13","movie_chinese"
"1296684","小熊维尼历险记","20:42:14","movie_chinese"
"1299235","毒品网络","20:42:14","movie_chinese"
"1305440","亚飞与亚基","20:42:14","movie_chinese"
"1945797","穿越苍穹","20:42:14","movie_chinese"
"24702267","警察游戏","20:42:14","movie_chinese"
"20515394","自由坠落","20:42:14","movie_chinese"
"26651353","超级快递","20:42:14","movie_chinese"
"1306255","人狼","20:42:14","movie_chinese"
"4167113","久石让在武道馆：与宫崎骏动画一同走过的25年","20:42:15","movie_chinese"
"26964434","肌肤","20:42:15","movie_chinese"
"3718709","神奇海盗团","20:42:15","movie_chinese"
"3430331","厄运葬礼","20:42:15","movie_chinese"
"22519250","爱的就是你","20:42:15","movie_chinese"
"10342838","弯刀杀戮","20:42:15","movie_chinese"
"26412106","电击女孩","20:42:16","movie_chinese"
"26389928","二十世纪女人","20:42:17","movie_chinese"
"1452109","经过","20:42:17","movie_chinese"
"4603382","兰迪·波许教授的最后一课","20:42:17","movie_chinese"
"5332266","恋之罪","20:42:17","movie_chinese"
"1301566","蠢蛋搞怪秀","20:42:17","movie_chinese"
"3213270","猫狗大战：珍珠猫复仇","20:42:17","movie_chinese"
"1498658","蛇形刁手","20:42:17","movie_chinese"
"1303497","神经刀与飞天猫","20:42:18","movie_chinese"
"1304879","去年烟花特别多","20:42:18","movie_chinese"
"3239892","等到永远","20:42:18","movie_chinese"
"6424025","微妙爱情","20:42:18","movie_chinese"
"4067180","坏机器人","20:42:18","movie_chinese"
"1307263","西班牙公寓","20:42:18","movie_chinese"
"1298199","倾城之恋","20:42:18","movie_chinese"
"1307221","开心鬼救开心鬼","20:42:18","movie_chinese"
"1306506","阿Q正传","20:42:19","movie_chinese"
"4193254","义兄弟","20:42:19","movie_chinese"
"3126138","猛男诞生记","20:42:19","movie_chinese"
"1432509","电影往事","20:42:19","movie_chinese"
"6527170","一夜未了情","20:42:20","movie_chinese"
"6531219","情动假日","20:42:20","movie_chinese"
"1292765","小猪宝贝","20:42:20","movie_chinese"
"1304758","细路祥","20:42:20","movie_chinese"
"11604102","暗恋99天","20:42:20","movie_chinese"
"1301535","桃色交易","20:42:20","movie_chinese"
"1875311","理发师","20:42:21","movie_chinese"
"1298183","像鸡毛一样飞","20:42:21","movie_chinese"
"25912924","暗杀教室 真人版","20:42:21","movie_chinese"
"5915752","你和我","20:42:21","movie_chinese"
"6753091","冰封之地","20:42:21","movie_chinese"
"2253586","本X","20:42:21","movie_chinese"
"2118235","坐火车的女人","20:42:22","movie_chinese"
"5151890","特种部队","20:42:22","movie_chinese"
"3718678","拉芙蕾丝","20:42:22","movie_chinese"
"2276989","出水芙蓉","20:42:23","movie_chinese"
"2030751","小蛋壳","20:42:23","movie_chinese"
"25766495","唐顿庄园：2013圣诞特别篇","20:42:23","movie_chinese"
"5967829","永远的三丁目的夕阳之1964","20:42:23","movie_chinese"
"1395455","逃学威凤","20:42:23","movie_chinese"
"4241887","花","20:42:23","movie_chinese"
"1410695","阿嫂","20:42:23","movie_chinese"
"25905124","澄沙之味","20:42:23","movie_chinese"
"1797020","门","20:42:24","movie_chinese"
"1750027","判我有罪","20:42:24","movie_chinese"
"5044741","爱情维修站","20:42:24","movie_chinese"
"1295283","冒牌老爸","20:42:24","movie_chinese"
"5948613","藏獒多吉","20:42:24","movie_chinese"
"2378635","南茜的早晨","20:42:24","movie_chinese"
"26382962","美好的意外","20:42:25","movie_chinese"
"25917295","意外制造公司","20:42:25","movie_chinese"
"26607928","那件疯狂的小事叫爱情","20:42:25","movie_chinese"
"1298397","秦颂","20:42:25","movie_chinese"
"1292532","铁面无私","20:42:25","movie_chinese"
"26303865","维多利亚","20:42:26","movie_chinese"
"26087473","名侦探柯南：江户川柯南失踪事件 史上最惨的两天","20:42:26","movie_chinese"
"4910183","跟踪孔令学","20:42:27","movie_chinese"
"3073198","资本主义：一个爱情故事","20:42:27","movie_chinese"
"1301897","何处是我朋友的家","20:42:27","movie_chinese"
"3324130","娜娜的玫瑰战争","20:42:27","movie_chinese"
"1298291","怪医杜立德","20:42:27","movie_chinese"
"1297787","同居蜜友","20:42:27","movie_chinese"
"26584763","少爷","20:42:27","movie_chinese"
"25881628","幸存的女孩","20:42:28","movie_chinese"
"6875611","破坏者","20:42:28","movie_chinese"
"1297007","闪亮的风采","20:42:28","movie_chinese"
"22736358","SPEC：结 后篇","20:42:28","movie_chinese"
"1949369","巴黎","20:42:28","movie_chinese"
"1440742","穿越美国","20:42:28","movie_chinese"
"1294732","老师不是人","20:42:28","movie_chinese"
"25866686","第五波","20:42:29","movie_chinese"
"2051554","十区车站","20:42:29","movie_chinese"
"1780122","风吹麦浪","20:42:29","movie_chinese"
"6781971","萧红","20:42:29","movie_chinese"
"10774666","入侵华尔街","20:42:30","movie_chinese"
"2043404","只有你听见","20:42:30","movie_chinese"
"3077673","六年之痒","20:42:30","movie_chinese"
"2977766","你的老鼠朋友","20:42:30","movie_chinese"
"5279640","委托人","20:42:31","movie_chinese"
"4116975","针尖上的天使","20:42:31","movie_chinese"
"1464618","狼牙山五壮士","20:42:31","movie_chinese"
"4728518","人山人海","20:42:31","movie_chinese"
"10508878","偷心贼","20:42:31","movie_chinese"
"24256440","这一刻，爱吧2013","20:42:31","movie_chinese"
"2298964","王者之剑","20:42:32","movie_chinese"
"4253447","我在这儿","20:42:32","movie_chinese"
"25887846","传奇","20:42:32","movie_chinese"
"2998412","蒙特卡洛","20:42:32","movie_chinese"
"5327655","像男人一样思考","20:42:32","movie_chinese"
"2009392","真爱满行囊","20:42:32","movie_chinese"
"1305324","鬼水怪谈","20:42:32","movie_chinese"
"1305594","黑马王子","20:42:33","movie_chinese"
"1293364","飙风战警","20:42:33","movie_chinese"
"1292533","狂人皮埃罗","20:42:34","movie_chinese"
"1309112","美国战队：世界警察","20:42:34","movie_chinese"
"2067505","戏王之王","20:42:34","movie_chinese"
"1292785","空前绝后满天飞","20:42:34","movie_chinese"
"3055450","看不见的世界","20:42:34","movie_chinese"
"1461370","吴清源","20:42:35","movie_chinese"
"1294138","敲开天堂的门","20:42:35","movie_chinese"
"3291376","幸运符","20:42:35","movie_chinese"
"1482297","彩虹老人院","20:42:35","movie_chinese"
"20501030","鬼遮眼","20:42:35","movie_chinese"
"2027933","绝命反击","20:42:36","movie_chinese"
"10574474","勿忘蛛","20:42:36","movie_chinese"
"24870808","修女艾达","20:42:36","movie_chinese"
"26582012","人类","20:42:36","movie_chinese"
"1766789","乱马OVA：邪恶之鬼","20:42:36","movie_chinese"
"2257738","笨人晚宴","20:42:36","movie_chinese"
"26382767","了不起的菲丽西","20:42:37","movie_chinese"
"10441571","朋友2","20:42:37","movie_chinese"
"10574621","李可乐寻人记","20:42:38","movie_chinese"
"2383207","重金摇滚双面人","20:42:38","movie_chinese"
"1295316","烈火战车","20:42:38","movie_chinese"
